hhnum,food_insecure_flag_adult,adltfscat,foodsufficient,poverty_ratio,poverty_band,snap_any,foodpantry,household_size,num_adults,num_children,num_elderly,employed_adults,any_employed_adult,head_age,head_sex,head_hispanic,head_racecat,head_educcat,head_employment,region,rural,nonmetro,anyvehicle,vehiclenum,caraccess,dist_sm,dist_cs,dist_walmart,nearsnap_dist,nearff_dist,nearnonff_dist,fah_event_count,fah_storetype_unique,fafh_event_count,fafh_schoolmeal_events,targetgroup,hhwgt
111110,0,2,2,2.32903299762528,2.0-4.0 (moderate),True,0,2,2,0,0,0,0,47.5,2,1,5,5.0,3,3,0,0,1,3,-996,0.89,0.36,2.66,0.36,0.28,0.8,4.0,0.0,5.0,0.0,3,4480.17008310654
111121,0,1,2,3.62141440846001,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,62.5,2,0,1,3.0,1,1,0,0,1,2,-996,1.35,0.57,4.33,0.57,0.97,0.45,3.0,0.0,4.0,0.0,3,30521.8432132747
111128,0,2,2,1.6588305533204601,1.3-2.0 (low income),False,0,3,3,0,0,2,1,47.5,1,1,5,1.0,1,4,0,0,1,2,1,0.92,0.58,1.19,0.13,0.1,0.12,2.0,0.0,0.0,0.0,4,10942.3345731988
111129,0,1,1,0.8354165873724481,<=1.0 (at/below poverty),False,0,2,2,0,0,1,1,47.5,2,1,1,5.0,1,4,0,0,0,-996,0,0.09,0.16,0.33,0.08,0.23,0.04,10.0,0.0,4.0,0.0,1,6417.81792416911
111139,1,3,2,0.545625982189628,<=1.0 (at/below poverty),False,0,3,1,2,0,0,0,47.5,1,0,1,4.0,5,3,0,0,1,1,-996,1.04,0.69,1.66,0.63,0.63,0.63,5.0,0.0,5.0,0.0,1,5673.21699152228
111142,0,1,1,3.5135492399206902,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,47.5,2,0,1,5.0,1,1,1,0,1,2,-996,2.23,1.31,2.72,1.31,1.86,1.15,5.0,0.0,12.0,0.0,3,35690.1898125834
111145,0,2,2,1.71888988361683,1.3-2.0 (low income),False,0,1,1,0,0,1,1,62.5,2,0,1,3.0,1,3,0,0,1,1,-996,0.24,3.4,0.96,0.17,0.08,0.14,3.0,0.0,2.0,0.0,2,84428.1596950011
111146,1,3,1,0.0,<=1.0 (at/below poverty),True,0,5,3,2,0,3,1,27.5,1,1,5,3.0,1,3,0,0,1,1,-996,1.03,0.74,1.51,0.44,0.44,0.44,6.0,0.0,14.0,0.0,4,7758.26600352509
111148,0,1,1,3.93945803040317,2.0-4.0 (moderate),False,0,2,2,0,2,0,0,85.0,2,0,1,5.0,5,2,0,0,1,2,-996,6.83,0.58,1.59,0.51,0.5,0.5,5.0,0.0,2.0,0.0,3,46214.5176622798
111149,0,1,1,4.44279896334691,>4.0 (higher),False,0,5,5,0,0,0,0,27.5,1,1,5,3.0,3,4,0,0,1,4,-996,1.01,0.07,2.37,0.07,0.21,0.06,1.0,0.0,1.0,0.0,3,4293.41585324804
111161,0,1,1,2.30006609385327,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,62.5,2,0,1,1.0,1,3,1,1,1,1,-996,5.28,2.25,6.3,2.25,6.12,2.48,7.0,0.0,3.0,0.0,3,10766.7537785501
111174,1,3,2,0.772426141450314,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,62.5,2,0,1,3.0,5,3,1,1,0,-996,-996,7.18,0.22,8.72,0.22,8.36,0.72,1.0,0.0,3.0,0.0,4,6079.69511211084
111177,0,1,1,0.0,<=1.0 (at/below poverty),True,0,5,5,0,0,4,1,47.5,2,1,1,4.0,5,3,0,1,1,4,-996,0.48,0.19,0.83,0.19,0.52,0.23,8.0,1.0,7.0,0.0,1,30905.9139300137
111189,0,1,1,0.8057296329453889,<=1.0 (at/below poverty),False,0,1,1,0,1,0,0,85.0,2,0,1,5.0,5,4,1,0,1,1,-996,2.54,2.29,16.7,2.29,5.08,2.48,4.0,0.0,3.0,0.0,4,7065.23849996792
111196,0,2,1,0.984989154013015,<=1.0 (at/below poverty),False,0,4,2,2,0,1,1,27.5,2,0,1,3.0,1,1,0,0,1,1,-996,0.77,0.12,3.78,0.12,0.28,0.16,1.0,0.0,11.0,0.0,4,1891.27959454002
111202,0,2,2,1.5862524785195,1.3-2.0 (low income),True,0,2,2,0,0,1,1,47.5,2,1,1,2.0,5,3,0,0,1,2,-996,0.58,0.2,4.33,0.2,0.2,0.18,2.0,0.0,3.0,0.0,2,7212.81117922635
111203,0,1,1,0.322291853178156,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,47.5,1,0,1,4.0,5,4,0,0,1,3,-996,0.83,0.17,2.1,0.17,0.84,0.49,1.0,0.0,0.0,0.0,4,5417.68661434826
111207,0,1,1,3.37342762723067,2.0-4.0 (moderate),True,0,3,2,1,0,1,1,27.5,1,1,5,4.0,1,4,0,0,1,1,-996,0.45,0.23,1.0,0.23,0.44,0.43,2.0,0.0,6.0,0.0,3,14052.7583282719
111210,0,2,2,1.76008381351493,1.3-2.0 (low income),False,0,3,1,2,0,1,1,27.5,2,1,5,4.0,1,4,0,0,1,1,-996,1.07,0.2,1.81,0.09,0.2,0.15,0.0,0.0,11.0,0.0,2,7253.26450555501
111212,1,3,2,1.83027866042815,1.3-2.0 (low income),False,0,5,2,3,0,1,1,27.5,1,1,1,4.0,5,2,1,1,1,1,-996,2.37,2.08,2.37,2.08,2.14,0.37,0.0,0.0,3.0,0.0,4,29911.7399250065
111213,0,1,1,2.66490416391276,2.0-4.0 (moderate),True,0,2,1,1,0,1,1,27.5,2,0,1,5.0,1,3,1,0,1,1,-996,2.63,4.72,3.31,0.65,2.43,1.04,1.0,0.0,0.0,0.0,3,15364.223240665
111214,0,1,1,1.55773416742802,1.3-2.0 (low income),False,0,2,2,0,1,0,0,47.5,1,0,6,4.0,5,1,0,0,0,-996,-996,0.48,0.13,1.81,0.13,0.27,0.12,3.0,0.0,0.0,0.0,4,5430.52542932876
111215,1,3,2,0.9595844611964379,<=1.0 (at/below poverty),False,0,3,1,2,0,1,1,27.5,2,1,1,3.0,1,3,0,0,0,-996,-996,0.61,0.16,1.2,0.16,0.17,0.12,1.0,0.0,15.0,0.0,4,2638.2461802865
111228,0,2,2,1.07430617726052,1.0-1.3 (near poverty),False,0,1,1,0,0,1,1,62.5,2,1,1,3.0,1,1,0,0,0,-996,-996,1.25,0.19,2.96,0.09,0.27,0.19,2.0,0.0,6.0,0.0,2,208906.326552736
111229,0,1,1,2.20858895705522,2.0-4.0 (moderate),True,0,6,2,4,0,2,1,47.5,2,0,1,4.0,1,2,0,0,1,2,-996,2.0,0.39,3.01,0.09,0.24,0.1,0.0,0.0,40.0,10.0,3,14910.9733621687
111230,0,1,1,0.433046926635823,<=1.0 (at/below poverty),False,0,2,1,1,0,1,1,27.5,2,0,2,4.0,1,1,1,0,0,-996,-996,1.88,1.9,3.83,1.49,1.71,1.22,1.0,0.0,3.0,0.0,4,4739.76385169475
111234,0,1,1,10.0,>4.0 (higher),False,0,2,2,0,0,0,0,62.5,2,0,1,6.0,5,2,0,0,1,3,-996,0.64,0.56,2.65,0.56,0.48,0.44,11.0,0.0,9.0,0.0,3,33972.1276618199
111236,0,1,1,1.02039045553145,1.0-1.3 (near poverty),True,0,4,2,2,0,1,1,27.5,2,0,1,4.0,3,4,1,1,1,3,-996,12.07,7.77,42.2,0.18,11.78,0.18,4.0,0.0,4.0,0.0,4,18908.8683450735
111238,1,3,2,1.4577006507592198,1.3-2.0 (low income),False,0,4,2,2,0,1,1,27.5,2,0,2,3.0,1,2,0,0,1,2,-996,1.02,0.54,1.49,0.54,0.72,0.59,2.0,0.0,19.0,0.0,4,18957.928941714
111239,0,1,2,5.36152703238599,>4.0 (higher),True,0,2,2,0,0,1,1,19.0,2,1,1,4.0,5,2,0,0,1,1,-996,4.41,1.76,2.82,0.58,1.11,0.74,1.0,0.0,8.0,0.0,3,40123.8666191685
111240,0,1,2,0.7713518352730531,<=1.0 (at/below poverty),False,0,1,1,0,1,0,0,85.0,2,0,1,3.0,5,2,0,0,0,-996,1,0.82,0.22,2.4,0.19,0.67,0.18,1.0,0.0,4.0,0.0,4,7262.89136934898
111245,0,1,1,2.36347358997314,2.0-4.0 (moderate),False,0,1,1,0,0,1,1,62.5,1,0,6,5.0,1,3,1,0,1,1,-996,3.88,3.75,2.87,2.14,2.07,1.87,7.0,0.0,7.0,0.0,3,87079.7405700108
111253,0,2,2,2.1964282881692,2.0-4.0 (moderate),True,1,2,2,0,0,0,0,62.5,2,0,1,3.0,5,3,0,1,1,2,-996,0.4,0.55,0.72,0.19,0.2,0.21,2.0,0.0,0.0,0.0,3,13713.9833610819
111254,0,1,1,5.42591683191307,>4.0 (higher),False,0,2,2,0,0,1,1,47.5,1,0,1,4.0,1,2,0,1,1,3,-996,0.89,0.39,17.84,0.3,0.15,0.38,3.0,0.0,0.0,0.0,3,74848.1996247814
111262,1,3,1,0.41648590021692,<=1.0 (at/below poverty),False,1,4,2,2,0,0,0,27.5,2,0,1,1.0,3,1,0,0,1,1,-996,1.26,0.86,1.93,0.61,0.56,0.2,2.0,0.0,1.0,0.0,4,2408.2505180808
111266,0,1,1,8.883013879709189,>4.0 (higher),False,0,2,2,0,0,2,1,27.5,1,0,4,6.0,1,4,0,0,1,1,-996,0.17,0.8,0.83,0.17,0.17,0.13,2.0,0.0,3.0,0.0,3,56437.3447657722
111267,0,1,1,5.9765726681128,>4.0 (higher),False,0,4,2,2,0,2,1,27.5,2,0,1,4.0,1,2,0,0,1,2,-996,2.46,0.57,2.59,0.57,0.6,0.57,3.0,0.0,21.0,0.0,3,75587.6331075299
111272,0,2,2,2.9345670852610697,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,27.5,1,1,1,1.0,1,3,0,0,1,1,-996,0.6,0.25,4.27,0.25,0.25,0.24,6.0,0.0,19.0,0.0,3,7275.38368404073
111277,1,3,2,3.2798264642082398,2.0-4.0 (moderate),False,0,4,4,0,0,4,1,47.5,1,1,5,1.0,1,3,0,0,0,-996,0,0.29,0.15,1.88,0.15,0.28,0.29,5.0,0.0,9.0,0.0,3,7241.19264097842
111278,1,4,2,3.2798264642082398,2.0-4.0 (moderate),True,0,4,3,1,0,3,1,27.5,2,0,1,3.0,1,2,0,0,1,2,-996,1.41,0.59,1.87,0.5,0.69,0.18,2.0,0.0,11.0,0.0,3,11681.7331094348
111279,0,2,2,1.82632050134288,1.3-2.0 (low income),False,0,1,1,0,0,0,0,62.5,2,1,1,4.0,2,3,0,0,1,1,-996,0.96,0.25,0.44,0.25,0.18,0.17,3.0,0.0,2.0,0.0,2,19309.0156578603
111282,1,3,2,1.66556510244547,1.3-2.0 (low income),True,0,2,2,0,0,2,1,47.5,2,1,6,3.0,1,4,0,0,1,2,-996,2.24,0.03,0.88,0.03,0.82,0.46,3.0,0.0,3.0,0.0,2,5380.73903836921
111285,0,1,1,2.6966292134831504,2.0-4.0 (moderate),True,0,2,2,0,0,2,1,27.5,2,0,1,5.0,1,3,1,0,1,2,-996,0.8,1.63,5.57,0.8,0.78,0.77,3.0,0.0,15.0,0.0,3,26311.2696896387
111297,1,4,3,0.700330469266358,<=1.0 (at/below poverty),False,1,2,2,0,0,1,1,62.5,1,0,2,1.0,5,3,0,0,0,-996,-996,0.37,0.34,1.29,0.29,0.25,0.24,5.0,0.0,11.0,0.0,4,16989.5421075457
111298,0,1,2,9.66027759418374,>4.0 (higher),False,0,2,2,0,0,2,1,47.5,2,0,1,5.0,1,1,0,0,1,3,-996,2.12,0.63,6.07,0.59,0.63,0.33,0.0,0.0,13.0,0.0,3,53587.2562031687
111302,1,4,3,0.619954794962867,<=1.0 (at/below poverty),True,0,6,3,3,0,0,0,47.5,2,0,2,4.0,2,3,0,0,1,1,-996,1.19,0.28,3.72,0.28,0.27,0.27,2.0,0.0,19.0,0.0,4,3783.1177123663
111305,0,1,2,0.0,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,27.5,1,0,4,3.0,5,2,0,0,1,1,-996,3.94,0.13,3.49,0.13,0.07,0.08,0.0,0.0,3.0,0.0,1,3671.85108814604
111317,0,1,1,8.67784180199058,>4.0 (higher),True,0,3,3,0,1,3,1,68.0,1,0,1,6.0,1,2,0,0,1,3,-996,0.42,0.93,0.78,0.42,0.36,0.42,3.0,0.0,24.0,0.0,3,52405.7208881025
111322,1,3,2,1.41808415398389,1.3-2.0 (low income),False,0,1,1,0,0,0,0,62.5,1,0,1,5.0,5,1,0,0,1,1,-996,0.71,0.24,3.62,0.12,0.37,0.1,0.0,0.0,5.0,0.0,4,15208.3808628508
111323,0,2,1,0.150606512592812,<=1.0 (at/below poverty),False,0,3,3,0,0,0,0,47.5,2,1,2,3.0,5,2,0,0,1,1,-996,0.76,0.38,3.58,0.38,0.42,0.38,1.0,0.0,13.0,0.0,1,12042.4640371539
111328,0,1,1,3.4897554527429,2.0-4.0 (moderate),True,0,2,2,0,0,1,1,47.5,2,0,1,5.0,1,2,0,0,1,2,-996,4.68,2.36,1.72,0.18,0.82,0.37,0.0,0.0,20.0,0.0,3,47482.9520677879
111329,1,3,3,1.6426450108688,1.3-2.0 (low income),True,0,3,3,0,2,0,0,85.0,1,1,1,1.0,5,4,0,0,0,-996,0,0.81,0.78,9.07,0.02,0.74,0.03,5.0,0.0,0.0,0.0,4,4122.39153692913
111334,1,3,3,0.8850325379609539,<=1.0 (at/below poverty),False,0,4,1,3,0,1,1,27.5,1,0,1,3.0,1,4,0,0,1,3,-996,0.53,0.76,1.84,0.53,0.52,0.52,1.0,0.0,9.0,0.0,4,16708.5387699279
111335,0,1,1,0.213308410322105,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,27.5,2,0,1,4.0,5,3,0,0,1,1,-996,3.42,4.04,3.33,1.2,5.59,5.5,2.0,0.0,2.0,0.0,4,3078.31326279395
111339,0,1,1,0.157150340492404,<=1.0 (at/below poverty),False,0,3,1,2,0,0,0,27.5,2,0,1,4.0,4,2,0,0,1,1,-996,0.52,9.01,0.97,0.52,0.43,0.44,2.0,0.0,10.0,0.0,4,2510.04989286099
111341,1,3,1,1.8745606291581,1.3-2.0 (low income),False,0,2,2,0,0,1,1,27.5,1,0,1,5.0,3,2,0,0,1,1,-996,0.73,0.28,4.88,0.28,0.5,0.5,1.0,0.0,6.0,0.0,3,8489.78008373108
111343,0,2,1,0.49955237242614103,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,47.5,2,0,6,5.0,3,3,1,1,1,1,-996,8.02,4.79,7.3,4.79,5.09,4.44,1.0,0.0,3.0,0.0,4,16083.186857651
111353,0,1,2,2.79896334690855,2.0-4.0 (moderate),False,0,5,2,3,0,1,1,47.5,2,1,1,4.0,5,4,0,0,1,2,-996,1.59,0.56,2.67,0.56,0.69,0.32,1.0,0.0,23.0,0.0,3,6656.68785067289
111358,0,2,1,1.67841381339588,1.3-2.0 (low income),True,0,1,1,0,1,0,0,68.0,2,1,5,1.0,5,3,0,0,1,1,-996,0.88,0.81,1.72,0.44,0.53,0.5,0.0,0.0,0.0,0.0,4,14598.2907347353
111364,0,1,1,1.79409131602507,1.3-2.0 (low income),True,0,1,1,0,1,0,0,85.0,1,0,2,2.0,5,4,0,0,0,-996,0,0.81,0.61,2.3,0.22,0.19,0.21,3.0,0.0,1.0,0.0,2,20446.9557645716
111367,0,1,1,2.1533352419124,2.0-4.0 (moderate),False,0,7,3,4,0,1,1,27.5,2,0,1,4.0,2,4,0,0,1,2,-996,1.76,1.45,1.85,1.45,1.44,1.47,6.0,0.0,15.0,0.0,3,2578.99435821624
111371,1,4,2,0.475222629649031,<=1.0 (at/below poverty),False,0,3,1,2,0,1,1,47.5,2,1,1,3.0,1,4,1,0,1,1,-996,5.73,2.48,11.97,1.78,2.36,2.39,5.0,0.0,7.0,0.0,4,6824.75401659194
111385,0,2,2,2.91870456047588,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,47.5,2,0,2,4.0,1,1,0,0,0,-996,0,0.25,0.16,9.49,0.07,0.23,0.11,2.0,0.0,6.0,0.0,3,12194.5367459361
111391,0,1,1,1.05605028810896,1.0-1.3 (near poverty),False,0,3,2,1,0,2,1,27.5,2,0,1,4.0,1,3,1,0,1,1,-996,9.38,2.34,4.93,2.34,2.29,2.3,3.0,0.0,6.0,0.0,2,15749.2055190638
111394,1,3,2,1.3200628601362001,1.3-2.0 (low income),False,0,3,2,1,0,1,1,47.5,2,0,2,4.0,1,3,1,1,1,1,-996,0.96,0.22,2.17,0.13,0.65,0.27,5.0,0.0,17.0,0.0,4,7422.77935563571
111395,0,2,1,4.3983709737134395,>4.0 (higher),True,0,5,3,2,0,3,1,47.5,2,0,1,4.0,1,2,0,0,1,4,-996,3.76,1.42,2.71,0.93,1.04,0.71,5.0,0.0,10.0,0.0,3,22542.6515800494
111396,0,1,1,10.0,>4.0 (higher),False,0,2,2,0,0,2,1,47.5,2,0,1,4.0,1,3,0,0,1,2,-996,1.19,0.58,1.18,0.58,0.99,0.91,2.0,0.0,7.0,0.0,3,28890.8822044292
111408,1,3,2,0.0,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,27.5,1,0,1,3.0,2,2,0,0,1,1,-996,0.87,0.11,1.97,0.11,0.41,0.39,3.0,0.0,6.0,0.0,1,13933.2786513611
111412,1,3,3,0.7492928234677839,<=1.0 (at/below poverty),True,0,3,1,2,0,1,1,27.5,2,0,2,4.0,1,3,0,0,1,1,-996,0.46,0.86,1.14,0.46,0.4,0.35,1.0,0.0,10.0,0.0,4,3276.19245036859
111420,1,4,2,1.12277830802603,1.0-1.3 (near poverty),True,0,4,1,3,0,1,1,47.5,2,0,1,3.0,1,2,1,0,1,1,-996,0.38,0.27,0.23,0.23,0.17,0.28,1.0,0.0,16.0,1.0,4,7894.09004608424
111423,0,1,1,3.45926589077887,2.0-4.0 (moderate),True,0,1,1,0,0,1,1,47.5,2,0,1,4.0,1,2,1,1,1,2,-996,2.23,1.92,19.22,1.92,1.92,1.69,5.0,0.0,3.0,0.0,3,116937.912268073
111429,0,1,2,1.8950108459869799,1.3-2.0 (low income),True,0,6,4,2,0,1,1,47.5,2,1,5,4.0,5,4,1,0,1,2,-996,3.64,0.52,4.7,0.52,3.08,2.77,3.0,0.0,14.0,0.0,3,10831.0675635277
111442,1,3,2,0.699696312364425,<=1.0 (at/below poverty),False,1,4,2,2,0,1,1,47.5,2,0,1,4.0,5,3,0,0,1,3,-996,1.18,0.27,0.52,0.27,0.36,0.35,1.0,0.0,12.0,0.0,4,5978.13187093998
111444,0,2,1,2.53414353064432,2.0-4.0 (moderate),False,0,3,3,0,0,1,1,27.5,2,1,1,5.0,3,3,0,0,0,-996,-996,0.91,0.31,0.38,0.26,0.31,0.25,4.0,0.0,5.0,0.0,3,28251.4066956094
111450,1,3,4,0.994447354635935,<=1.0 (at/below poverty),False,0,3,2,1,0,1,1,47.5,2,0,2,3.0,5,1,0,0,0,-996,-996,1.25,0.19,2.96,0.09,0.27,0.19,5.0,0.0,6.0,0.0,4,5607.50820303624
111455,0,1,1,8.272393923520161,>4.0 (higher),False,0,3,3,0,0,1,1,47.5,2,0,1,4.0,2,4,0,0,1,2,-996,0.96,1.19,10.41,0.95,0.98,0.56,4.0,0.0,28.0,0.0,3,63513.556836462
111457,0,2,1,1.80643470715835,1.3-2.0 (low income),False,0,4,2,2,0,2,1,27.5,2,0,1,3.0,1,1,0,0,0,-996,0,0.36,0.0,2.0,0.0,0.24,0.0,2.0,0.0,21.0,1.0,2,9889.99593194438
111461,1,4,3,0.93298778230285,<=1.0 (at/below poverty),True,1,5,5,0,0,0,0,19.0,2,0,6,4.0,3,2,0,0,1,1,-996,0.5,0.45,2.45,0.08,0.57,0.36,4.0,0.0,17.0,0.0,4,7894.89703782179
111462,0,1,1,3.6096687555953504,2.0-4.0 (moderate),True,0,1,1,0,0,1,1,27.5,2,1,5,5.0,1,3,0,0,1,1,-996,0.25,1.06,3.19,0.25,0.17,0.22,3.0,0.0,11.0,0.0,3,23431.3869134858
111465,0,1,1,2.2207534699273,2.0-4.0 (moderate),True,0,2,2,0,1,0,0,68.0,1,0,1,1.0,5,2,0,0,1,2,-996,1.17,0.79,3.37,0.22,0.51,0.36,4.0,0.0,5.0,0.0,3,9116.5951174092
111466,1,4,3,0.34360086767895903,<=1.0 (at/below poverty),False,0,4,1,3,0,0,0,47.5,2,0,1,1.0,3,3,0,0,0,-996,-996,0.5,0.11,4.03,0.11,0.71,0.1,0.0,0.0,0.0,0.0,4,2605.64357639317
111469,0,1,1,5.04318931382151,>4.0 (higher),True,0,3,2,1,0,2,1,47.5,2,0,2,4.0,1,3,0,0,1,4,-996,1.77,0.7,0.39,0.39,0.34,0.31,2.0,0.0,3.0,0.0,3,32457.860914614
111470,1,3,2,0.9874421678783869,<=1.0 (at/below poverty),True,0,2,2,0,1,1,1,68.0,2,0,2,1.0,5,3,1,0,0,-996,-996,6.21,2.53,3.22,1.84,1.84,1.84,2.0,0.0,4.0,0.0,4,4108.20960180862
111477,0,1,1,0.968602330345417,<=1.0 (at/below poverty),True,0,9,5,4,2,3,1,47.5,2,0,5,4.0,1,4,0,0,1,4,-996,0.64,0.08,2.47,0.08,0.14,0.63,3.0,0.0,1.0,0.0,1,6910.86517901099
111482,0,2,2,0.318842546271758,<=1.0 (at/below poverty),False,0,5,2,3,0,0,0,27.5,2,0,1,4.0,5,1,0,0,0,-996,-996,1.18,0.31,4.24,0.31,0.74,0.3,3.0,0.0,4.0,0.0,4,1498.1843440848
111483,0,1,1,3.70183342063908,2.0-4.0 (moderate),True,0,3,3,0,1,3,1,62.5,2,0,5,4.0,1,1,0,0,1,4,-996,1.14,0.25,2.15,0.25,0.53,0.73,5.0,0.0,9.0,0.0,3,42404.8868069021
111496,1,3,2,0.888559792669382,<=1.0 (at/below poverty),True,0,5,1,4,0,1,1,27.5,2,0,2,3.0,1,3,0,0,1,2,-996,3.43,0.18,3.76,0.18,0.18,0.56,1.0,0.0,21.0,0.0,1,3051.77690312003
111499,0,2,2,0.0,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,62.5,2,0,1,2.0,5,2,0,0,0,-996,-996,0.21,0.14,4.16,0.14,0.13,0.07,4.0,0.0,1.0,0.0,1,27528.6332646541
111507,1,3,4,1.3308658294778601,1.3-2.0 (low income),False,1,2,2,0,0,1,1,47.5,2,0,1,1.0,5,3,0,0,0,-996,0,0.67,0.08,3.78,0.08,0.54,0.14,3.0,0.0,0.0,0.0,4,2186.00374566068
111513,0,2,1,2.06436158005023,2.0-4.0 (moderate),False,0,2,2,0,0,0,0,47.5,2,0,1,1.0,5,3,1,0,1,2,-996,4.24,2.97,6.77,2.97,3.32,2.85,2.0,0.0,0.0,0.0,4,11764.3177999221
111523,0,2,2,1.74487772637145,1.3-2.0 (low income),False,0,2,2,0,0,1,1,47.5,2,0,1,4.0,5,3,1,0,1,1,-996,11.11,5.84,11.09,5.84,7.89,0.17,6.0,0.0,6.0,0.0,4,21483.760244162
111526,0,1,1,1.68311952670402,1.3-2.0 (low income),False,0,1,1,0,0,1,1,47.5,1,0,1,2.0,1,3,1,0,1,1,-996,4.51,1.2,3.05,0.51,2.22,0.18,0.0,0.0,5.0,0.0,2,79687.9106777863
111527,1,3,2,1.77149198765305,1.3-2.0 (low income),True,0,1,1,0,0,0,0,47.5,1,0,1,4.0,5,3,0,0,0,-996,0,0.73,0.12,4.43,0.12,0.1,0.12,1.0,0.0,1.0,0.0,2,13457.8261174921
111534,1,4,4,0.5824970828471411,<=1.0 (at/below poverty),False,1,9,8,1,1,1,1,85.0,2,0,1,1.0,5,3,0,0,0,-996,-996,0.54,0.11,3.97,0.11,0.66,0.04,2.0,0.0,1.0,0.0,4,6639.55728573059
111535,0,1,1,3.73721083939194,2.0-4.0 (moderate),False,0,2,2,0,1,0,0,68.0,2,0,4,6.0,5,2,0,0,1,1,-996,1.6,1.01,5.1,0.42,0.48,0.18,6.0,0.0,13.0,0.0,3,80254.0690281174
111536,1,3,2,0.951751487111699,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,47.5,2,0,1,3.0,5,3,1,1,1,1,-996,5.84,1.35,7.56,1.35,0.88,0.79,4.0,0.0,10.0,0.0,4,6087.44678596666
111541,1,3,3,1.33283968900407,1.3-2.0 (low income),False,0,5,3,2,1,2,1,27.5,2,1,5,2.0,1,4,0,0,1,2,-996,1.26,0.29,1.12,0.29,0.18,0.16,8.0,0.0,0.0,0.0,4,1817.14010842544
111543,0,2,1,0.531168150864327,<=1.0 (at/below poverty),False,0,3,1,2,0,0,0,47.5,2,0,2,2.0,5,2,0,0,1,1,-996,0.76,0.12,1.72,0.12,0.64,0.12,7.0,0.0,21.0,0.0,4,21419.7061757361
111554,1,3,1,1.62935935541629,1.3-2.0 (low income),False,0,1,1,0,0,1,1,47.5,1,0,1,1.0,1,3,1,0,0,-996,-996,6.97,3.19,5.3,2.49,5.33,3.5,0.0,0.0,0.0,0.0,4,3851.73949415797
111555,0,1,1,5.585483677876329,>4.0 (higher),True,0,3,3,0,0,2,1,47.5,1,0,1,4.0,5,3,0,0,1,2,-996,2.44,0.82,3.5,0.82,1.12,0.46,0.0,0.0,18.0,0.0,3,46225.5569587817
111557,0,1,2,2.67518345871186,2.0-4.0 (moderate),False,0,1,1,0,0,0,0,27.5,1,1,5,4.0,5,3,0,0,1,1,-996,1.33,0.34,4.29,0.34,0.36,0.24,2.0,0.0,3.0,0.0,3,76729.8571156073
111558,0,1,1,3.13405639913232,2.0-4.0 (moderate),True,0,4,2,2,0,1,1,27.5,2,0,1,4.0,5,4,1,0,1,3,-996,3.4,1.56,12.83,1.56,6.9,2.4,6.0,0.0,6.0,0.0,3,28173.6374320826
111562,0,1,1,4.3539429840799695,>4.0 (higher),True,0,5,4,1,0,1,1,27.5,2,0,4,6.0,5,1,0,0,1,1,-996,0.48,0.35,7.91,0.11,0.2,0.2,4.0,0.0,1.0,0.0,3,13991.3423809811
111563,0,1,1,1.9799806264126598,1.3-2.0 (low income),False,0,6,4,2,0,3,1,19.0,2,1,5,3.0,1,3,0,0,1,4,-996,0.86,0.2,3.16,0.2,0.79,0.19,3.0,0.0,0.0,0.0,3,5146.10581001784
111565,1,4,3,4.8541431670282,>4.0 (higher),True,0,4,3,1,0,2,1,47.5,2,0,2,4.0,1,3,0,0,1,2,-996,1.87,0.8,0.28,0.28,0.29,0.28,2.0,0.0,17.0,0.0,3,11618.6894142526
111566,0,2,2,0.746390225842281,<=1.0 (at/below poverty),False,0,5,2,3,0,1,1,27.5,2,0,1,5.0,5,1,1,0,1,2,-996,0.12,0.72,2.05,0.12,0.22,0.13,5.0,0.0,9.0,0.0,4,1655.76861237571
111573,1,3,2,1.7678783873099801,1.3-2.0 (low income),False,1,2,2,0,2,0,0,85.0,2,0,1,1.0,5,3,0,0,1,1,-996,6.89,1.28,6.05,1.28,3.3,1.44,2.0,0.0,2.0,0.0,2,4958.89476000441
111575,1,3,3,0.946422824995339,<=1.0 (at/below poverty),False,0,4,2,2,0,1,1,40.0,2,1,5,5.0,5,1,0,0,0,-996,0,0.06,0.02,7.71,0.02,0.29,0.02,8.0,0.0,3.0,0.0,1,10216.0067260841
111576,0,1,1,1.4577006507592198,1.3-2.0 (low income),False,0,4,2,2,0,1,1,47.5,2,0,4,5.0,5,4,0,0,0,-996,-996,0.59,0.11,4.35,0.08,0.16,0.08,5.0,0.0,8.0,0.0,2,25015.2933278561
111577,0,2,2,2.11050558259376,2.0-4.0 (moderate),False,0,7,5,2,0,3,1,47.5,2,1,5,3.0,1,4,0,0,1,4,-996,0.14,0.11,0.67,0.11,0.12,0.08,3.0,0.0,20.0,0.0,3,9496.46519590614
